column 0,column 1,column 2,column 3,column 4,column 5
0.1230191041323222,0.09951805241208661,0.09660999039571856,0.09660999039571856,0.09951805241208661,0.12293757321839788
0.07106730769937333,0.06581672246555362,0.063673057335524,0.063673057335524,0.06581672246555362,0.07100827449164702
0.06764421874911841,0.0752931227448221,0.07152675390931935,0.07152675390931935,0.0752931227448221,0.06757501781638427
