beam 0,beam 1,beam 2,beam 3,beam 4
0.8984539357053364,0.8552590229937733,0.8546037396021862,0.855057978816444,0.8981179803037467
0.7812136802268498,0.7473263796434503,0.74805324887053,0.7471195429248503,0.7807309639866459
0.9801550378560094,0.9056197995312896,0.8817395350071701,0.9052045785782926,0.9794019089639495
