beam 0,beam 1,beam 2,beam 3,beam 4
0.214660881108762,0.2154058062297392,0.2153876684613577,0.21465834801973216,0.22618241338031472
0.19913558566126377,0.2000099301479915,0.20016821814423297,0.20004504031947376,0.2084319993234672
0.20307795525910324,0.22408768747683966,0.22185228092758372,0.21961578218555575,0.2406255144032922
