column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7
0.25543218549894864,0.26405538419573055,0.2635538654120639,0.2635137263819805,0.2634844391266286,0.2634652773572704,0.2639073926022885,0.25524394516588356
0.1567946139969439,0.16170946529567393,0.1620430528401453,0.16187911998509139,0.16186231814427918,0.16199129452722022,0.161622645898747,0.15672082264834333
0.22177236559714322,0.20431044242780516,0.205279265793276,0.2051372068208655,0.205106692231346,0.20518655762354132,0.2041567066196002,0.2215866806656364
0.17755573178026177,0.12808931328151252,0.13107407243803215,0.1307394717403248,0.1307500265298398,0.13110569090325874,0.1281451562268108,0.1776155491318599
