beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6
0.2031070666319334,0.2029896861542895,0.2030208784561564,0.2030050666001715,0.20301306426799612,0.20287798672859322,0.20753949891912768
0.19859575237365004,0.19881951404217094,0.19887819365794804,0.1988622094573144,0.1988439576829846,0.19908366526550392,0.20052549193780408
0.20232857058253845,0.20513784134177585,0.20515982865935548,0.20514216474543254,0.20514215771530817,0.2054017971445557,0.2052938643724163
0.12675329444379496,0.13143735873034387,0.13113136283275395,0.13116152269913428,0.1311452974545626,0.13144206939281136,0.13317290056077283
