beam 0,beam 1,beam 2,beam 3
0.48379944672115927,0.45218660624578066,0.45218660624578066,0.48379944672115927
0.710915314236831,0.667925593803478,0.667925593803478,0.710915314236831
0.5300188159134802,0.47981162396262683,0.47981162396262683,0.5300188159134802
