beam 0,beam 1,beam 2,beam 3
0.1522301039374858,0.1540626659585768,0.15355182965379463,0.16043459019295453
0.11112032341445527,0.10925487670718292,0.10943375638376845,0.11595311563676693
0.11674850163113573,0.12335525883215742,0.12000751081101586,0.13616963811546925
