column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7
0.08056529843177271,0.08831704020516157,0.08798490632772095,0.08797347540494722,0.08796351821012169,0.08795591654973328,0.08826873888450841,0.0797144450472512
0.0747734051005859,0.08188187753125813,0.08188038420329954,0.08182672026430562,0.08181816190913588,0.08185581048453577,0.08183293311745118,0.07407934408596137
0.07765602737853765,0.09720633722016726,0.09759649109655219,0.09752493444049175,0.09751229649786353,0.09756037153514459,0.09713042646231355,0.07718242246048829
0.052389624357545,0.0468732834870228,0.04829069794241298,0.048153148988145975,0.04816060627729221,0.04831415956399723,0.0469086552553632,0.05234056519737473
