floor weight,floor dead load,floor live load,beam dead load,beam live load,leaning column dead load,leaning column live load
2598.05,135.0,60.0,2160.0,960.0,46.75222222222223,12.080000000000013
2584.5,135.0,60.0,2160.0,960.0,45.2466666666667,12.080000000000013
2584.5,135.0,60.0,2160.0,960.0,45.2466666666667,12.080000000000013
1695.8999999999999,90.0,60.0,1440.0,960.0,27.153333333333308,12.080000000000013
