beam 0,beam 1,beam 2,beam 3
0.1330521090960962,0.13481096894435612,0.1346409523020914,0.13837220350226986
0.13740644123366694,0.1384133022876605,0.13849428790267881,0.14150807681142627
0.1741193786340504,0.1765284109736834,0.17645209824475555,0.1808079098073433
0.17191868883554975,0.17395056142114967,0.17423202614379082,0.1772960042273672
0.2313441014799154,0.23410920366455248,0.2344130796335447,0.23717818181818176
0.2282258491895701,0.2338162649753347,0.23470635658914724,0.24029643410852708
0.23373467063448325,0.2621545244130938,0.256306991439803,0.2847262573937323
