beam 0,beam 1,beam 2,beam 3
0.4843890530558722,0.47110646358574554,0.4710940450314568,0.4843671241099972
0.5073733548575352,0.49889678360089057,0.4988874811529295,0.5073374722397188
0.6639800026726375,0.6514021080828267,0.651380482213622,0.6639316913760146
0.6364507517098001,0.6310118932347277,0.6309929102897175,0.6363768181344968
0.7384795188337658,0.7387258663106511,0.7387007357884849,0.7383803194041626
0.6822312142535748,0.6690511714259018,0.6690390753137119,0.682174147733298
0.9958920098640486,0.8989689964654953,0.8989689964654953,0.9958920098640486
