beam 0,beam 1,beam 2,beam 3
0.890038282202921,0.8796243903276767,0.8796243903276767,0.890038282202921
0.5257985645219203,0.5195693352139494,0.5195693352139494,0.5257985645219203
0.8354971079327853,0.8262184091044248,0.8262184091044248,0.8354971079327853
0.7239522511988546,0.7230453860921936,0.7230453860921936,0.7239522511988546
0.817833390507056,0.8171046534893491,0.8171046534893491,0.817833390507056
0.9160680420214593,0.8996406310448742,0.8996406310448742,0.9160680420214593
0.9745639011082912,0.9067995686188063,0.9067995686188063,0.9745639011082912
