column 0,column 1,column 2,column 3,column 4
0.14550826736930988,0.19161710310574376,0.1886337043641476,0.19161710310574376,0.14550826736930988
0.12111733900035747,0.1636296489350541,0.16107391552143407,0.1636296489350541,0.12111733900035747
0.1509131409812206,0.21846591139586896,0.21473762669357682,0.21846591139586896,0.1509131409812206
0.11401866645105348,0.17379663249697985,0.17036779340773114,0.17379663249697985,0.11401866645105348
0.1028307887997419,0.15707203639635026,0.1531963526061703,0.15707203639635026,0.1028307887997419
0.06223400279441976,0.10281825336186862,0.09921937445470003,0.10281825336186862,0.06223400279441976
0.09114373221783051,0.11732804770114748,0.10978970037655332,0.11732804770114748,0.09114373221783051
