column 0,column 1,column 2,column 3,column 4
0.30766225220489646,0.3445483268574375,0.3416421993421663,0.3445483268574375,0.30766225220489646
0.12555179632544142,0.16271175356005885,0.16127717705509592,0.16271175356005885,0.12555179632544142
0.18303384399686753,0.22090465158711695,0.21876148143443688,0.22090465158711695,0.18303384399686753
0.10698010834653848,0.1724155530331855,0.17069168573927262,0.1724155530331855,0.10698010834653848
0.10344485507040563,0.15540500164222346,0.15359334600840685,0.15540500164222346,0.10344485507040563
0.07792569318802235,0.1219129557610262,0.12017956978485506,0.1219129557610262,0.07792569318802235
0.09656056235510231,0.16044791876322828,0.15654382679138837,0.16044791876322828,0.09656056235510231
