beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7,beam 8
0.19915497185741085,0.22468150927663116,0.2210015426308109,0.2215348759641442,0.2214712528663748,0.22140637898686674,0.2219397123202001,0.2182597456743798,0.24378711694809255
