column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8,column 9
0.0841061872174022,0.06164718073806884,0.05478855131646993,0.05416244347239396,0.053970387568946655,0.05393398956700896,0.05405349600378293,0.05460483886450797,0.061404120264614934,0.0837389172617123
