beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7,beam 8
0.9383927506472057,0.8503514466295823,0.8193014689366863,0.8173071835500656,0.8164445843057154,0.8170330437422121,0.8188658654284445,0.8496533194070401,0.9373589183209786
