column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8,column 9
0.45255343629262407,0.30440382532858046,0.28263067508561046,0.280598888482388,0.2798864885082708,0.27969746601674345,0.28003250659387,0.2816907967916948,0.30305704492351027,0.45151609936055037
