beam 0,beam 1,beam 2,beam 3,beam 4
0.1785121768524157,0.17713289578120794,0.17741832927684642,0.1771591981706,0.1845856165812575
0.16572023344071818,0.17280294463477633,0.17208769344344663,0.17111981935623366,0.1832049794457111
