beam 0,beam 1,beam 2,beam 3,beam 4
0.8125619152916049,0.7734731323236064,0.776112882932761,0.7734731323236064,0.8125619152916049
0.7623743251618192,0.7232253528311943,0.7144633464778573,0.7232253528311943,0.7623743251618192
