column 0,column 1,column 2,column 3,column 4,column 5
0.3365949437312806,0.3529043100878497,0.35202489315004903,0.35202489315004903,0.3529043100878497,0.3365949437312806
0.24711432967235403,0.21295507794932098,0.20299611198002837,0.20299611198002837,0.21295507794932098,0.24711432967235403
