column 0,column 1,column 2,column 3,column 4,column 5
0.09158756917677113,0.05639509556032998,0.05488863257092723,0.05488863257092723,0.05639509556032998,0.09158756917677113
0.0375072628099619,0.04305032244694728,0.04154962695106551,0.04154962695106551,0.04305032244694728,0.0375072628099619
