beam 0,beam 1,beam 2,beam 3,beam 4
0.5690088332759741,0.5364841298911395,0.5381422757618564,0.5359793094304063,0.5681159830517956
0.48578037589940043,0.4620771663996016,0.46217424720961997,0.46165129201430355,0.485050433220066
0.43581950269243874,0.4104789384592215,0.40436390775406716,0.4101411067138703,0.4352386081317907
