column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8
0.2706928569832475,0.31360493215864343,0.31292638310879406,0.31297715022365025,0.31296410256410256,0.31297715022365025,0.31292638310879406,0.31360493215864343,0.2706928569832475
0.13195273946855668,0.17387654375064995,0.17146977856759463,0.17151452327440006,0.17151196581196582,0.17151452327440006,0.17146977856759463,0.17387654375064995,0.13195273946855668
0.1386573035134995,0.1784114843352118,0.1761356266132767,0.1760883691970198,0.17609591642924977,0.1760883691970198,0.1761356266132767,0.1784114843352118,0.1386573035134995
0.13164228188116966,0.15589415885621508,0.15291651613758037,0.1530144685087182,0.153002849002849,0.1530144685087182,0.15291651613758037,0.15589415885621508,0.13164228188116966
0.13848456161087647,0.14312511826779212,0.14135127984385382,0.14138890015890107,0.1413798670465337,0.14138890015890107,0.14135127984385382,0.14312511826779212,0.13848456161087647
0.14325799913071205,0.11733140611523318,0.11693707847037166,0.11694159746989814,0.11693162393162393,0.11694159746989814,0.11693707847037166,0.11733140611523318,0.14325799913071205
0.26286059206133966,0.22102145940581322,0.22107658237884462,0.22112504894158005,0.22110912698412696,0.22112504894158005,0.22107658237884462,0.22102145940581322,0.26286059206133966
0.23962027242882952,0.12582136428937216,0.13129546136692602,0.130944123786651,0.13092857142857142,0.130944123786651,0.13129546136692602,0.12582136428937216,0.23962027242882952
