beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.5961722312479917,0.5704560364037375,0.5722227013948977,0.5720403509674261,0.5720403509674261,0.5722227013948977,0.5704560364037375,0.5961722312479917
0.5233277448868967,0.5049406415621984,0.5048055628902108,0.504843626239689,0.504843626239689,0.5048055628902108,0.5049406415621984,0.5233277448868967
0.6136920610578988,0.5848851072879269,0.5861777666730402,0.5860529476457851,0.5860529476457851,0.5861777666730402,0.5848851072879269,0.6136920610578988
0.586352854745926,0.5721312541839572,0.5728530900070262,0.5728089813120135,0.5728089813120135,0.5728530900070262,0.5721312541839572,0.586352854745926
0.5692572841388274,0.5801495317267997,0.5798858457421975,0.5797512111796751,0.5797512111796751,0.5798858457421975,0.5801495317267997,0.5692572841388274
0.5126166901771687,0.5253198436716912,0.5255987527300491,0.5255602631631794,0.5255602631631794,0.5255987527300491,0.5253198436716912,0.5126166901771687
0.7141153034387558,0.7564505890714132,0.7558899161548567,0.7557238720013187,0.7557238720013187,0.7558899161548567,0.7564505890714132,0.7141153034387558
0.419230786857338,0.4590654652314549,0.45590137991354074,0.4558791871797833,0.4558791871797833,0.45590137991354074,0.4590654652314549,0.419230786857338
