floor weight,floor dead load,floor live load,beam dead load,beam live load,leaning column dead load,leaning column live load
691.14,105.0,50.0,1575.0,750.0,156.57,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
675.21,105.0,50.0,1575.0,750.0,148.60500000000002,60.650000000000006
443.06,70.0,40.0,1050.0,600.0,95.53,48.519999999999996
