beam 0,beam 1,beam 2,beam 3,beam 4,beam 5,beam 6,beam 7
0.17212111766994595,0.16812277293183808,0.1684025220443038,0.16838461797188947,0.1683808630037276,0.16844599033227942,0.16803506915489008,0.17213606016557445
0.15745185488118005,0.15426269927848088,0.15433978410788746,0.15434934881290632,0.15435302829797642,0.15433466425903392,0.1547597261415806,0.14939590266448527
0.15363528725552103,0.14965665826721125,0.14982743040408672,0.1498246648109653,0.14982341022647228,0.14985526621145068,0.14986420259953384,0.14347333528594228
0.1499492452659475,0.1474769532410505,0.14761910959210792,0.1476162008086219,0.14761883075055476,0.1476255838028176,0.14788609764179772,0.1383985077102984
0.18536819618703831,0.18619503489085779,0.18611589463453254,0.1861261670662636,0.1861261670662636,0.18616283077739795,0.18601713859909913,0.17262710983303908
0.17458023416295507,0.17565537410384785,0.17567964327412278,0.1756794039027867,0.17568136396468026,0.17568915672185823,0.1759899606024028,0.16590962148420205
0.2149560682205931,0.21864998245621575,0.21858054299485685,0.2185781415079977,0.21857849706355326,0.2186128955766941,0.21841581167089072,0.21427612590651346
0.14528284444444445,0.14810371555555554,0.1479751466666667,0.14800145777777773,0.14799854222222222,0.14802485333333332,0.14789628444444444,0.15071715555555557
