floor weight,floor dead load,floor live load,beam dead load,beam live load,leaning column dead load,leaning column live load
545.105,95.0,75.0,1425.0,1125.0,229.8025,143.2125
545.105,95.0,75.0,1425.0,1125.0,229.8025,143.2125
545.105,95.0,75.0,1425.0,1125.0,229.8025,143.2125
545.105,95.0,75.0,1425.0,1125.0,229.8025,143.2125
520.3,100.0,50.0,1500.0,750.0,215.14999999999998,95.475
