column 0,column 1,column 2,column 3,column 4,column 5,column 6,column 7,column 8,column 9
0.23004755522151357,0.26465875377543574,0.2645248603005041,0.26457878959145725,0.26457413172219796,0.26457413172219796,0.26457878959145725,0.2645248603005041,0.26465875377543574,0.23004755522151357
0.11879423617107158,0.15934195141281782,0.1602425251703564,0.16038084757795068,0.160389309087978,0.160389309087978,0.16038084757795068,0.1602425251703564,0.15934195141281782,0.11879423617107158
0.12892084556777558,0.16775274086842962,0.16948066803707162,0.16962073277737053,0.1696339319194806,0.1696339319194806,0.16962073277737053,0.16948066803707162,0.16775274086842962,0.12892084556777558
0.12486352234922353,0.16086765492553073,0.16336601411112148,0.16360893097222348,0.1636207485621016,0.1636207485621016,0.16360893097222348,0.16336601411112148,0.16086765492553073,0.12486352234922353
0.13986592690798483,0.1721922671040923,0.1754041957496475,0.17575341135169442,0.1757647767952241,0.1757647767952241,0.17575341135169442,0.1754041957496475,0.1721922671040923,0.13986592690798483
0.13847705202199842,0.15883341998055553,0.16217651277773182,0.16252403826130296,0.16253484790621783,0.16253484790621783,0.16252403826130296,0.16217651277773182,0.15883341998055553,0.13847705202199842
0.12382305371973314,0.14410641978045052,0.14843738081423838,0.14879272618429396,0.1488060912237859,0.1488060912237859,0.14879272618429396,0.14843738081423838,0.14410641978045052,0.12382305371973314
0.10703420376285619,0.13040612947503902,0.13485430001752777,0.13521697575518926,0.13523241019510018,0.13523241019510018,0.13521697575518926,0.13485430001752777,0.13040612947503902,0.10703420376285619
0.14531779217436833,0.15060168687650605,0.15422046927208102,0.15488526760809504,0.15486218218298176,0.15486218218298176,0.15488526760809504,0.15422046927208102,0.15060168687650605,0.14531779217436833
0.3149138685675724,0.18879566983474438,0.20207954691990662,0.20131268784790207,0.20123403634723178,0.20123403634723178,0.20131268784790207,0.20207954691990662,0.18879566983474438,0.3149138685675724
